Parameters of the Gaussians are: dimensions = 2 mean_range = (0 -100), num_samples = 1000*20 
Time stamp,Cov_range,Structure_index
151.900244474411,"(-5, 5)","(0.1253484173586041, 2.6897082354960644)"
170.16293668746948,"(-10, 10)","(0.08406057528042993, 0.6890739495126141)"
180.7079300880432,"(-15, 15)","(0.022571507974236085, 0.23799901133369677)"
190.66377115249634,"(-20, 20)","(0.004301938166512209, 0.08441362227409019)"
198.19040036201477,"(-25, 25)","(0.0010481882475334486, 0.01676076627155966)"
198.76860165596008,"(-30, 30)","(0.0013268879790020688, 0.016789833151431108)"
